Date,Open,High,Low,Close,Volume,Code
2018-02-08,109.930000,115.349998,109.300003,109.629997,1549900,AAP
2018-02-09,110.389999,110.449997,103.339996,109.139999,1577900,AAP
2018-02-12,109.800003,110.800003,108.050003,109.480003,1181400,AAP
2018-02-13,109.169998,109.989998,105.959999,106.220001,1392100,AAP
2018-02-14,105.500000,110.000000,105.260002,109.019997,1106700,AAP
2018-02-15,109.230003,110.279999,107.570000,108.779999,818400,AAP
2018-02-16,108.720001,109.339996,105.779999,107.570000,946700,AAP
2018-02-20,107.400002,108.379997,103.720001,105.349998,2369200,AAP
2018-02-21,116.959999,119.300003,113.230003,114.000000,5545200,AAP
2018-02-22,115.099998,115.500000,110.199997,110.489998,1465800,AAP
2018-02-23,111.150002,117.070000,111.080002,116.320000,1504200,AAP
2018-02-26,116.500000,117.739998,112.080002,114.849998,1409600,AAP
2018-02-27,113.260002,113.910004,108.900002,109.800003,2161000,AAP
2018-02-28,110.709999,116.110001,109.680000,114.250000,1901700,AAP
2018-03-01,114.239998,117.889999,113.430000,117.510002,2062100,AAP
2018-03-02,116.669998,116.790001,113.120003,116.070000,1462100,AAP
2018-03-05,115.449997,117.550003,115.120003,116.360001,1088500,AAP
2018-03-06,116.540001,119.040001,115.129997,118.589996,1003700,AAP
2018-03-07,117.430000,118.309998,115.800003,116.769997,708600,AAP
2018-03-08,117.330002,117.330002,114.540001,115.750000,672200,AAP
2018-03-09,116.440002,118.940002,114.400002,118.860001,1088300,AAP
2018-03-12,118.559998,119.250000,117.209999,118.410004,802800,AAP
2018-03-13,118.750000,120.099998,117.260002,119.000000,942500,AAP
2018-03-14,119.160004,119.879997,116.550003,117.059998,681800,AAP
2018-03-15,117.540001,118.330002,115.470001,117.099998,672600,AAP
2018-03-16,116.930000,117.809998,115.760002,116.629997,1354400,AAP
2018-03-19,116.790001,117.559998,114.699997,115.870003,813000,AAP
2018-03-20,116.389999,116.690002,113.739998,114.250000,636000,AAP
2018-03-21,114.660004,116.290001,114.239998,115.239998,689600,AAP
2018-03-22,114.019997,115.139999,111.629997,111.709999,1042400,AAP
2018-03-23,112.410004,113.260002,110.339996,110.839996,1085900,AAP
2018-03-26,112.489998,115.070000,111.879997,114.769997,1008800,AAP
2018-03-27,114.580002,117.449997,113.290001,115.010002,1402700,AAP
2018-03-28,115.279999,119.419998,114.080002,115.980003,1047500,AAP
2018-03-29,116.339996,119.220001,115.400002,118.550003,780800,AAP
2018-04-02,118.610001,119.180000,110.510002,111.930000,1581300,AAP
2018-04-03,112.500000,113.879997,108.949997,111.910004,1504200,AAP
2018-04-04,110.089996,114.980003,109.820000,114.480003,851900,AAP
2018-04-05,115.459999,116.830002,113.519997,116.389999,873500,AAP
2018-04-06,115.629997,116.370003,110.769997,111.910004,1291200,AAP
2018-04-09,112.940002,114.889999,110.190002,110.349998,829500,AAP
2018-04-10,111.139999,112.680000,109.529999,112.139999,926800,AAP
2018-04-11,111.160004,112.320000,110.150002,110.930000,577600,AAP
2018-04-12,111.459999,112.589996,110.360001,110.570000,850700,AAP
2018-04-13,111.139999,112.400002,105.389999,106.610001,1530400,AAP
2018-04-16,106.930000,108.029999,105.019997,106.449997,971500,AAP
2018-04-17,108.750000,109.930000,106.779999,108.199997,1254300,AAP
2018-04-18,108.849998,109.720001,106.550003,107.389999,1303600,AAP
2018-04-19,107.550003,108.209999,103.489998,105.180000,1516400,AAP
2018-04-20,105.279999,106.449997,102.900002,103.760002,1064500,AAP
2018-04-23,103.260002,105.599998,102.150002,105.519997,1029500,AAP
2018-04-24,105.760002,107.830002,105.199997,106.930000,1162900,AAP
2018-04-25,106.820000,109.309998,106.440002,107.820000,1031300,AAP
2018-04-26,112.019997,115.120003,110.080002,113.180000,1672500,AAP
2018-04-27,113.150002,116.610001,112.650002,116.339996,1158600,AAP
2018-04-30,116.459999,116.680000,113.860001,114.449997,1057400,AAP
2018-05-01,113.860001,115.699997,113.089996,115.580002,806900,AAP
2018-05-02,115.510002,117.089996,113.800003,115.900002,1113000,AAP
2018-05-03,115.580002,116.610001,114.540001,115.430000,711400,AAP
2018-05-04,115.000000,117.730003,113.839996,116.669998,860800,AAP
2018-05-07,116.989998,117.500000,115.089996,116.139999,672500,AAP
2018-05-08,118.809998,118.970001,116.309998,116.800003,1084900,AAP
2018-05-09,116.870003,118.139999,111.860001,117.989998,1476400,AAP
2018-05-10,118.250000,118.589996,116.779999,118.230003,594200,AAP
2018-05-11,118.309998,122.300003,117.589996,119.940002,1354700,AAP
2018-05-14,119.879997,121.900002,119.260002,121.610001,939200,AAP
2018-05-15,121.290001,121.440002,118.779999,119.919998,878100,AAP
2018-05-16,120.639999,121.500000,118.660004,119.029999,855200,AAP
2018-05-17,119.139999,120.580002,118.080002,119.790001,1054900,AAP
2018-05-18,119.370003,119.860001,118.209999,118.320000,1087000,AAP
2018-05-21,118.400002,119.639999,116.379997,119.150002,1482900,AAP
2018-05-22,123.550003,125.889999,113.610001,115.330002,3940200,AAP
2018-05-23,115.820000,123.629997,115.629997,123.250000,1964800,AAP
2018-05-24,123.320000,126.000000,120.959999,125.169998,1270200,AAP
2018-05-25,124.690002,126.239998,124.410004,124.910004,1173100,AAP
2018-05-29,124.360001,124.989998,123.059998,123.959999,1163300,AAP
2018-05-30,124.000000,128.660004,123.519997,128.529999,1223900,AAP
2018-05-31,128.339996,129.410004,126.000000,128.619995,1535200,AAP
2018-06-01,128.839996,129.669998,127.260002,128.339996,993000,AAP
2018-06-04,129.000000,131.979996,128.990005,129.910004,1008600,AAP
2018-06-05,129.770004,130.860001,129.240005,129.949997,881200,AAP
2018-06-06,130.110001,131.490005,129.470001,130.589996,1173200,AAP
2018-06-07,131.000000,131.979996,129.660004,130.050003,1506100,AAP
2018-06-08,129.910004,132.669998,128.509995,131.710007,863800,AAP
2018-06-11,132.240005,133.179993,131.339996,132.729996,875600,AAP
2018-06-12,133.649994,134.750000,132.830002,133.639999,887700,AAP
2018-06-13,133.369995,133.580002,131.490005,132.679993,771100,AAP
2018-06-14,133.270004,133.990005,132.570007,133.500000,816200,AAP
2018-06-15,133.490005,137.330002,133.020004,137.160004,1652900,AAP
2018-06-18,136.139999,138.380005,135.830002,138.240005,1226100,AAP
2018-06-19,136.899994,139.169998,136.399994,138.300003,986100,AAP
2018-06-20,139.199997,140.220001,137.470001,139.160004,849600,AAP
2018-06-21,139.100006,140.100006,137.789993,139.500000,783800,AAP
2018-06-22,143.419998,143.419998,137.809998,138.850006,1377800,AAP
2018-06-25,137.940002,137.990005,135.210007,137.270004,915900,AAP
2018-06-26,137.520004,139.169998,136.460007,137.070007,745600,AAP
2018-06-27,137.119995,137.690002,134.009995,134.380005,1124400,AAP
2018-06-28,134.199997,136.179993,133.320007,135.110001,1039800,AAP
2018-06-29,135.809998,137.869995,135.270004,135.699997,725300,AAP
2018-07-02,135.000000,135.160004,133.419998,134.699997,662500,AAP
2018-07-03,136.149994,136.639999,134.399994,135.009995,339600,AAP
2018-07-05,135.440002,135.899994,134.000000,135.860001,957000,AAP
2018-07-06,137.220001,138.000000,136.020004,137.169998,889500,AAP
2018-07-09,137.589996,141.580002,137.470001,140.949997,950800,AAP
2018-07-10,140.940002,141.910004,139.399994,140.649994,963300,AAP
2018-07-11,139.820007,139.820007,136.369995,139.080002,710200,AAP
2018-07-12,140.369995,140.889999,138.190002,138.789993,441200,AAP
2018-07-13,139.300003,141.699997,138.919998,139.339996,835000,AAP
2018-07-16,139.669998,140.539993,139.020004,139.669998,505100,AAP
2018-07-17,139.149994,141.289993,139.149994,140.279999,809100,AAP
2018-07-18,140.190002,140.839996,139.089996,139.970001,685800,AAP
2018-07-19,139.850006,143.699997,139.440002,143.369995,1123700,AAP
2018-07-20,142.850006,143.440002,141.729996,142.669998,585700,AAP
2018-07-23,142.139999,145.199997,142.139999,144.660004,686100,AAP
2018-07-24,145.100006,145.149994,139.440002,139.990005,800400,AAP
2018-07-25,139.399994,140.649994,138.669998,140.470001,794700,AAP
2018-07-26,141.000000,143.809998,140.320007,141.779999,775700,AAP
2018-07-27,142.410004,143.130005,139.429993,139.850006,370300,AAP
2018-07-30,139.850006,141.399994,139.589996,140.679993,428100,AAP
2018-07-31,140.869995,141.979996,139.800003,141.229996,463100,AAP
2018-08-01,140.520004,141.440002,139.660004,139.750000,540200,AAP
2018-08-02,139.399994,143.690002,139.399994,143.259995,654000,AAP
2018-08-03,144.250000,145.660004,143.029999,144.679993,535000,AAP
2018-08-06,145.520004,145.830002,143.490005,145.100006,679500,AAP
2018-08-07,145.389999,146.309998,144.330002,145.160004,940300,AAP
2018-08-08,145.320007,146.759995,145.100006,146.410004,530900,AAP
2018-08-09,146.919998,148.699997,146.460007,147.789993,763400,AAP
2018-08-10,146.839996,147.910004,145.119995,146.350006,1006400,AAP
2018-08-13,147.000000,147.839996,144.500000,144.839996,1407000,AAP
2018-08-14,153.339996,159.500000,152.320007,156.130005,4487600,AAP
2018-08-15,157.979996,158.740005,155.630005,158.029999,1503100,AAP
2018-08-16,158.500000,160.630005,158.500000,159.490005,1415900,AAP
2018-08-17,159.649994,160.160004,159.009995,159.720001,965900,AAP
2018-08-20,160.440002,161.250000,160.000000,160.839996,999200,AAP
2018-08-21,161.220001,161.710007,159.350006,160.149994,1193800,AAP
2018-08-22,160.539993,161.970001,160.300003,160.729996,804200,AAP
2018-08-23,161.259995,163.360001,160.949997,163.259995,891300,AAP
2018-08-24,163.149994,165.070007,162.570007,164.360001,729300,AAP
2018-08-27,164.869995,164.990005,161.839996,161.979996,1064200,AAP
2018-08-28,162.210007,162.910004,160.000000,162.100006,1096700,AAP
2018-08-29,162.339996,164.229996,161.130005,163.559998,765000,AAP
2018-08-30,163.419998,163.639999,161.160004,161.800003,916300,AAP
